id_vente,id_client,id_produit,date_vente,quantite,prix_paye
7002,115,17,2024-12-23,1,62.02
7003,410,28,2025-02-06,1,213.35
7004,119,94,2024-08-27,1,512.02
7005,175,14,2025-02-25,1,209.09
7006,35,54,2025-02-26,2,349.2
7007,449,42,2024-12-30,1,19.58
7008,300,76,2025-06-24,1,398.3
7009,426,99,2025-02-24,2,208.73
7010,194,146,2024-11-09,1,343.96
7011,220,52,2024-09-02,1,225.66
7012,450,81,2025-02-03,1,261.53
7013,342,149,2025-07-15,1,429.45
7014,190,30,2025-03-14,1,442.18
7015,17,53,2025-03-05,1,487.84
7016,425,106,2024-09-18,2,330.68
7017,40,111,2025-02-08,2,438.69
7018,457,42,2024-12-09,1,19.58
7019,436,118,2024-11-16,1,319.7
7020,165,5,2025-01-15,1,287.24
7021,171,53,2025-05-18,1,487.84
7022,259,104,2024-12-14,1,235.06
7023,74,92,2025-02-04,1,213.89
7024,352,55,2024-10-03,1,526.4
7025,381,77,2025-04-30,3,516.83
7026,3,108,2025-03-08,2,182.24
7027,444,3,2024-10-03,1,196.16
7028,9,150,2024-11-08,1,468.27
7029,391,22,2025-06-07,2,163.49
7030,454,24,2025-03-24,1,563.43
7031,315,56,2025-03-28,1,443.42
7032,199,81,2024-09-15,1,261.53
7033,360,98,2024-12-04,1,81.7
7034,437,149,2025-06-25,2,429.45
7035,45,71,2024-11-04,2,320.91
7036,371,13,2025-06-05,1,379.07
7037,136,39,2025-04-08,1,578.5
7038,234,138,2024-11-06,1,382.16
7039,420,39,2024-11-17,1,578.5
7040,199,32,2024-10-08,2,294.11
7041,330,53,2025-02-24,30,487.84
7042,62,131,2024-08-21,1,625.36
7043,212,53,2025-01-12,1,487.84
7044,290,22,2025-03-24,1,163.49
7045,279,75,2024-12-11,2,137.49
7046,426,122,2024-10-21,1,230.92
7047,393,46,2025-06-30,1,429.28
7048,477,79,2024-10-09,1,135.77
7049,369,72,2024-11-02,1,246.7
7050,223,107,2024-09-18,1,68.9
7051,166,15,2024-08-01,1,206.74
7052,420,18,2025-06-12,2,102.42
7053,194,65,2024-10-29,1,135.17
7054,79,69,2024-12-29,1,186.83
7055,158,75,2024-12-31,1,137.49
7056,322,15,2025-04-26,1,206.74
7057,158,15,2025-06-08,1,206.74
7058,114,35,2025-02-16,1,401.85
7059,191,126,2025-03-15,1,217.72
7060,362,48,2025-06-15,1,478.84
7061,7,89,2024-10-03,3,211.17
7062,270,99,2024-12-04,2,208.73
7063,125,136,2024-10-19,1,82.14
7064,388,105,2025-04-10,1,205.64
7065,212,117,2025-03-28,1,524.45
7066,101,12,2024-09-08,1,261.78
7067,303,53,2025-04-02,1,487.84
7068,473,13,2025-03-15,1,379.07
7069,266,48,2025-05-13,1,478.84
7070,216,92,2024-11-30,1,213.89
7071,420,83,2025-01-08,2,296.51
7072,373,19,2025-07-29,1,90.14
7073,70,60,2024-08-28,1,190.26
7074,291,147,2025-04-11,1,363.91
7075,139,143,2025-03-11,2,385.7
7076,195,75,2025-03-08,1,137.49
7077,30,90,2024-10-10,1,456.59
7078,177,148,2024-12-04,2,543.51
7079,38,126,2024-11-06,2,217.72
7080,210,16,2024-12-13,1,412.27
7081,160,13,2024-09-06,3,379.07
7082,252,52,2025-03-18,2,225.66
7083,293,79,2025-06-01,1,135.77
7084,194,18,2025-05-28,2,102.42
7085,487,56,2025-07-29,1,443.42
7086,132,145,2024-12-10,1,81.94
7087,223,99,2025-01-08,1,208.73
7088,429,91,2024-12-23,2,73.18
7089,288,42,2025-07-05,1,19.58
7090,387,79,2025-03-12,2,135.77
7091,231,52,2024-10-05,1,225.66
7092,205,112,2024-12-10,1,332.67
7093,290,3,2024-09-21,1,217.96
7094,37,98,2024-09-23,1,81.7
7095,352,22,2024-12-26,1,163.49
7096,344,80,2025-01-21,1,189.8
7097,425,53,2024-08-09,1,487.84
7098,316,91,2024-09-07,1,73.18
7099,310,120,2025-03-19,1,556.25
7100,71,82,2024-10-23,1,283.53
7101,387,74,2024-11-07,2,488.38
7102,305,30,2025-01-01,1,442.18
7103,387,83,2025-06-23,1,296.51
7104,424,38,2024-10-05,1,455.18
7105,195,40,2025-06-29,1,480.83
7106,496,129,2024-12-27,1,435.24
7107,194,64,2025-04-25,1,312.23
7108,271,25,2025-07-24,2,485.62
7109,452,102,2024-11-11,1,582.99
7110,117,8,2024-12-09,1,62.79
7111,166,95,2025-02-06,1,61.73
7112,224,87,2024-12-17,1,40.12
7113,265,136,2025-07-14,2,82.14
7114,122,116,2025-06-16,2,105.33
7115,314,127,2025-02-15,1,179.33
7116,140,90,2025-03-16,1,456.59
7117,377,28,2024-10-12,1,213.35
7118,438,114,2025-02-13,1,647.69
7119,16,102,2024-08-04,2,582.99
7120,365,124,2025-01-13,1,209.47
7121,413,111,2024-12-21,1,438.69
7122,396,23,2025-02-21,1,113.32
7123,343,27,2025-01-28,2,520.9
7124,200,35,2024-10-28,1,401.85
7125,437,56,2025-03-09,1,443.42
7126,268,138,2024-08-04,1,382.16
7127,349,9,2025-04-26,1,719.54
7128,426,5,2024-10-07,1,287.24
7129,41,60,2025-03-01,1,190.26
7130,478,67,2024-12-09,1,331.31
7131,420,118,2024-10-18,1,319.7
7132,276,85,2024-12-10,2,339.74
7133,291,37,2024-12-12,1,226.59
7134,408,83,2024-08-03,1,296.51
7135,174,105,2024-11-12,1,205.64
7136,61,30,2025-03-07,1,442.18
7137,251,27,2024-11-28,1,520.9
7138,215,63,2024-09-02,1,341.84
7139,373,147,2024-12-04,1,363.91
7140,51,135,2024-12-31,1,416.04
7141,168,136,2024-12-16,2,82.14
7142,200,95,2024-11-17,1,61.73
7143,310,95,2025-02-27,1,61.73
7144,36,103,2025-05-01,1,296.39
7145,268,106,2024-12-21,1,330.68
7146,45,63,2024-11-17,1,341.84
7147,144,37,2025-05-24,2,226.59
7148,291,115,2025-06-07,1,281.46
7149,49,118,2025-05-12,3,319.7
7150,290,38,2024-11-16,2,455.18
7151,346,26,2025-06-09,1,80.28
7152,280,61,2024-08-07,1,131.98
7153,463,145,2025-04-09,1,96.4
7154,33,49,2024-11-23,2,77.56
7155,360,140,2025-07-13,1,238.53
7156,232,139,2024-08-24,1,224.44
7157,456,36,2025-03-10,1,91.26
7158,438,78,2025-06-12,1,251.11
7159,459,6,2024-09-16,1,120.34
7160,250,98,2024-10-11,1,81.7
7161,319,26,2024-12-22,1,80.28
7162,282,148,2025-01-07,1,543.51
7163,471,129,2024-11-25,1,435.24
7164,193,86,2025-03-30,1,118.49
7165,181,138,2025-03-12,1,382.16
7166,358,124,2025-06-09,1,209.47
7167,97,87,2024-09-04,1,40.12
7168,336,8,2024-10-21,1,62.79
7169,170,26,2024-12-20,1,80.28
7170,422,26,2025-03-04,1,80.28
7171,449,116,2025-03-08,2,105.33
7172,8,24,2025-06-26,1,563.43
7173,470,32,2025-05-08,1,294.11
7174,394,46,2024-10-24,1,429.28
7175,107,79,2025-04-04,1,135.77
7176,202,25,2025-04-22,1,485.62
7177,64,126,2025-03-16,1,217.72
7178,119,76,2024-11-02,1,398.3
7179,317,104,2024-11-18,1,235.06
7180,200,69,2024-09-14,2,186.83
7181,176,106,2024-09-16,1,330.68
7182,258,47,2025-04-14,1,87.46
7183,85,7,2025-05-16,1,303.12
7184,339,113,2025-06-15,1,440.12
7185,229,115,2024-10-18,1,281.46
7186,484,37,2024-11-21,1,226.59
7187,425,134,2024-09-30,1,524.84
7188,228,150,2024-10-27,1,468.27
7189,37,56,2024-08-29,1,443.42
7190,293,58,2025-03-08,1,440.25
7191,394,30,2024-12-18,1,442.18
7192,358,133,2025-03-18,1,145.25
7193,164,137,2025-05-10,1,63.66
7194,342,133,2025-05-25,1,145.25
7195,121,121,2024-12-11,1,538.87
7196,24,138,2025-03-16,1,382.16
7197,251,74,2025-01-08,1,488.38
7198,61,108,2025-05-31,2,182.24
7199,177,77,2025-05-06,3,516.83
7200,293,30,2025-07-17,1,442.18
7201,217,7,2025-01-12,1,303.12
7202,360,27,2025-01-02,1,520.9
7203,442,93,2025-06-18,1,575.84
7204,116,114,2024-11-16,1,647.69
7205,256,141,2025-05-09,1,489.58
7206,31,18,2025-02-27,1,102.42
7207,93,62,2025-02-21,1,26.71
7208,438,60,2024-11-30,1,190.26
7209,413,143,2025-07-15,1,385.7
7210,140,126,2024-09-15,1,217.72
7211,309,127,2025-05-07,2,179.33
7212,31,20,2025-05-04,1,636.49
7213,318,129,2024-09-20,1,435.24
7214,23,24,2025-04-08,1,563.43
7215,388,13,2025-02-22,1,379.07
7216,194,95,2025-06-02,1,61.73
7217,452,71,2024-09-30,1,320.91
7218,266,100,2025-05-28,1,229.29
7219,101,130,2025-05-29,1,499.34
7220,311,73,2024-11-27,2,488.92
7221,41,5,2024-08-24,1,287.24
7222,192,144,2025-01-09,1,183.68
7223,111,117,2025-04-09,1,524.45
7224,281,59,2024-11-06,2,122.16
7225,56,70,2025-04-07,1,300.47
7226,212,105,2024-11-20,1,205.64
7227,170,8,2025-01-16,1,62.79
7228,282,124,2025-01-10,1,209.47
7229,227,123,2025-06-26,1,79.03
7230,24,98,2024-11-22,1,81.7
7231,453,16,2024-12-13,1,412.27
7232,28,113,2025-05-03,1,440.12
7233,21,44,2024-09-09,1,392.03
7234,199,111,2025-07-26,1,438.69
7235,199,15,2024-08-26,1,206.74
7236,412,131,2024-09-28,1,625.36
7237,123,94,2025-05-03,1,512.02
7238,420,141,2024-10-12,1,489.58
7239,404,55,2025-06-18,1,526.4
7240,203,24,2024-12-13,2,563.43
7241,133,45,2024-12-29,2,53.21
7242,304,97,2024-11-27,1,24.03
7243,317,105,2024-08-12,2,205.64
7244,50,139,2025-06-10,1,224.44
7245,107,139,2024-11-20,1,224.44
7246,107,29,2024-09-30,2,58.54
7247,216,102,2025-04-13,1,582.99
7248,135,5,2025-07-09,1,215.43
7249,176,148,2025-03-13,1,543.51
7250,341,4,2025-04-18,1,510.73
7251,494,40,2024-11-15,1,480.83
7252,490,127,2024-10-09,1,179.33
7253,105,67,2024-09-15,1,331.31
7254,148,119,2025-07-05,1,524.61
7255,189,52,2024-11-25,1,225.66
7256,29,55,2025-01-01,1,526.4
7257,384,68,2025-02-07,2,295.67
7258,349,10,2024-12-09,1,394.66
7259,155,115,2025-05-26,1,281.46
7260,91,104,2025-02-16,1,235.06
7261,357,110,2025-01-01,1,152.47
7262,232,150,2025-07-30,1,468.27
7263,450,22,2025-05-21,1,163.49
7264,258,45,2024-12-24,1,53.21
7265,205,5,2025-06-18,1,215.43
7266,260,79,2025-06-09,1,135.77
7267,21,4,2024-09-02,1,510.73
7268,76,59,2025-01-20,1,97.73
7269,159,129,2024-09-09,1,435.24
7270,319,86,2024-09-18,1,118.49
7271,21,110,2025-05-10,1,152.47
7272,176,101,2024-12-25,2,15.78
7273,175,135,2024-09-20,1,416.04
7274,385,19,2025-05-15,1,90.14
7275,51,96,2024-12-26,1,65.11
7276,168,18,2024-10-05,1,102.42
7277,463,29,2024-10-04,2,58.54
7278,272,61,2024-12-26,2,131.98
7279,393,69,2024-12-02,1,186.83
7280,130,90,2025-06-21,1,456.59
7281,18,73,2024-11-05,1,488.92
7282,225,75,2025-03-20,2,137.49
7283,373,57,2025-03-01,2,349.1
7284,300,137,2024-09-09,1,63.66
7285,315,26,2024-12-02,1,80.28
7286,415,16,2024-08-17,1,412.27
7287,187,68,2024-10-05,1,295.67
7288,66,107,2024-12-16,1,68.9
7289,498,148,2025-05-06,2,543.51
7290,170,42,2024-11-15,1,19.58
7291,223,124,2025-03-04,1,209.47
7292,147,77,2024-09-18,1,516.83
7293,290,35,2025-01-15,1,401.85
7294,424,116,2025-01-03,1,105.33
7295,165,23,2025-02-23,1,113.32
7296,374,103,2024-12-29,1,296.39
7297,188,112,2024-10-24,1,332.67
7298,8,92,2025-01-27,1,213.89
7299,191,33,2025-02-01,2,121.24
7300,375,53,2025-01-05,1,487.84
7301,292,12,2024-09-26,1,261.78
7302,314,86,2024-12-05,1,118.49
7303,260,14,2024-10-05,1,348.48
7304,242,10,2025-06-26,2,394.66
7305,131,32,2024-12-13,1,294.11
7306,117,96,2024-12-31,1,65.11
7307,202,107,2024-08-14,1,68.9
7308,403,7,2025-05-08,1,303.12
7309,84,115,2025-01-19,1,281.46
7310,317,129,2024-11-15,1,435.24
7311,100,59,2024-12-17,1,122.16
7312,4,145,2025-07-16,1,96.4
7313,30,55,2025-05-09,1,526.4
7314,488,72,2024-10-12,1,246.7
7315,429,29,2025-05-02,1,58.54
7316,481,82,2024-08-01,1,283.53
7317,227,90,2024-12-02,1,456.59
7318,377,99,2024-09-03,1,208.73
7319,359,20,2025-02-01,2,636.49
7320,270,40,2025-07-23,1,480.83
7321,298,33,2024-10-16,1,121.24
7322,377,36,2024-09-28,1,91.26
7323,27,96,2025-05-29,1,65.11
7324,6,102,2025-04-22,3,582.99
7325,107,7,2025-01-10,2,303.12
7326,24,21,2024-08-05,1,199.22
7327,396,65,2025-05-26,1,135.17
7328,32,20,2024-12-03,1,636.49
7329,468,23,2025-06-30,1,113.32
7330,362,5,2024-09-18,1,287.24
7331,402,27,2024-08-31,1,520.9
7332,24,121,2024-12-03,1,538.87
7333,47,28,2024-11-14,1,213.35
7334,20,14,2025-01-14,1,348.48
7335,135,14,2024-09-03,1,348.48
7336,120,2,2025-03-10,1,18.99
7337,369,140,2025-02-28,1,238.53
7338,219,99,2025-05-08,1,208.73
7339,437,147,2025-03-22,1,363.91
7340,227,23,2025-06-20,1,113.32
7341,186,130,2025-03-05,1,499.34
7342,119,126,2024-08-02,2,217.72
7343,480,74,2025-07-03,1,488.38
7344,419,134,2024-09-06,1,524.84
7345,227,136,2024-12-13,1,82.14
7346,492,64,2024-11-09,1,312.23
7347,267,50,2024-08-18,1,98.91
7348,62,95,2024-11-08,2,61.73
7349,310,3,2025-04-15,1,217.96
7350,334,35,2025-07-23,1,401.85
7351,378,72,2024-10-10,1,246.7
7352,283,10,2024-09-18,3,394.66
7353,159,104,2024-10-18,1,235.06
7354,178,68,2024-09-22,1,295.67
7355,322,24,2024-12-10,1,563.43
7356,396,126,2024-08-10,1,217.72
7357,492,34,2025-02-22,1,333.49
7358,271,53,2024-12-06,1,487.84
7359,50,146,2025-04-23,1,343.96
7360,1,42,2024-12-21,1,19.58
7361,172,101,2025-01-11,2,15.78
7362,330,5,2025-05-28,1,287.24
7363,239,3,2025-07-07,2,217.96
7364,179,87,2025-02-07,1,40.12
7365,437,66,2025-07-02,1,198.33
7366,280,73,2024-12-10,1,488.92
7367,72,52,2024-11-16,1,225.66
7368,358,52,2024-09-21,1,225.66
7369,277,110,2025-06-25,1,152.47
7370,239,2,2024-11-01,3,18.99
7371,93,58,2024-10-21,1,440.25
7372,449,48,2025-06-03,1,478.84
7373,231,128,2025-01-18,1,384.68
7374,304,107,2025-01-03,1,68.9
7375,409,101,2025-02-21,1,15.78
7376,352,106,2024-12-31,1,330.68
7377,135,47,2024-10-28,1,87.46
7378,63,66,2025-04-20,2,198.33
7379,30,40,2024-11-07,1,480.83
7380,64,119,2024-12-05,1,393.46
7381,437,145,2024-12-03,2,81.94
7382,362,76,2025-05-21,1,398.3
7383,396,93,2025-06-17,1,575.84
7384,159,118,2025-06-15,1,319.7
7385,396,22,2024-11-27,2,163.49
7386,338,61,2024-09-17,2,131.98
7387,454,45,2025-02-23,1,53.21
7388,77,65,2024-09-03,1,135.17
7389,180,23,2025-06-24,1,113.32
7390,338,44,2025-03-02,1,392.03
7391,397,83,2024-12-15,1,296.51
7392,62,70,2025-02-06,1,300.47
7393,294,14,2024-12-26,1,348.48
7394,175,101,2024-12-17,1,15.78
7395,44,20,2025-02-18,1,636.49
7396,196,32,2025-01-21,1,294.11
7397,381,27,2025-05-23,1,520.9
7398,324,142,2024-10-18,1,274.55
7399,318,55,2025-05-31,1,526.4
7400,213,132,2024-09-22,47,208.38
7401,319,23,2024-09-11,2,113.32
7402,444,6,2024-11-09,1,120.34
7403,141,105,2025-01-13,2,205.64
7404,214,82,2025-07-04,1,283.53
7405,44,29,2025-05-08,2,58.54
7406,68,66,2025-03-08,1,198.33
7407,382,66,2025-05-23,1,198.33
7408,129,134,2024-09-21,1,524.84
7409,167,76,2025-05-03,2,398.3
7410,452,115,2025-05-17,1,281.46
7411,454,7,2025-06-24,1,303.12
7412,276,115,2024-09-09,1,281.46
7413,59,142,2024-09-12,1,274.55
7414,277,48,2024-08-15,2,478.84
7415,357,1,2025-03-31,1,335.74
7416,102,34,2024-12-19,1,333.49
7417,199,46,2024-10-11,1,429.28
7418,282,99,2024-12-19,1,208.73
7419,496,22,2024-09-30,1,163.49
7420,293,36,2025-03-15,2,91.26
7421,95,56,2025-06-21,1,443.42
7422,336,44,2025-07-26,1,392.03
7423,55,81,2025-02-24,2,261.53
7424,474,16,2024-11-06,1,412.27
7425,371,42,2025-03-24,1,19.58
7426,354,6,2025-01-01,1,120.34
7427,181,67,2024-12-13,1,331.31
7428,262,81,2025-07-07,1,261.53
7429,176,53,2025-07-08,1,487.84
7430,453,36,2025-06-25,1,91.26
7431,355,63,2025-05-18,1,341.84
7432,360,69,2025-06-14,1,186.83
7433,360,56,2025-07-11,1,443.42
7434,30,120,2024-11-23,2,556.25
7435,281,109,2024-11-21,1,482.64
7436,22,70,2024-08-17,1,300.47
7437,44,83,2025-02-16,2,296.51
7438,298,104,2025-05-20,1,235.06
7439,314,89,2024-12-05,2,211.17
7440,260,90,2024-12-18,2,456.59
7441,20,91,2024-09-11,1,73.18
7442,246,137,2024-11-27,1,63.66
7443,38,88,2024-12-18,2,288.97
7444,49,57,2024-12-19,1,349.1
7445,303,13,2024-09-21,1,379.07
7446,200,25,2025-05-16,1,364.22
7447,296,94,2025-07-20,1,512.02
7448,461,95,2025-03-11,2,61.73
7449,420,112,2024-11-19,3,332.67
7450,301,83,2024-12-07,1,296.51
7451,196,136,2024-09-16,1,82.14
7452,461,88,2024-08-20,1,288.97
7453,48,91,2024-09-30,2,73.18
7454,156,73,2025-06-05,1,488.92
7455,342,56,2024-12-28,1,443.42
7456,386,72,2024-11-11,1,246.7
7457,24,134,2025-01-16,1,524.84
7458,24,92,2024-12-12,1,213.89
7459,135,24,2024-08-31,1,563.43
7460,209,30,2024-11-10,1,442.18
7461,224,85,2024-09-19,1,339.74
7462,217,96,2025-05-30,1,65.11
7463,180,67,2025-05-06,1,331.31
7464,279,10,2024-09-10,1,394.66
7465,468,32,2025-04-04,1,294.11
7466,274,87,2025-04-11,1,40.12
7467,22,52,2025-07-02,1,225.66
7468,444,84,2024-09-17,1,338.34
7469,45,21,2025-05-01,1,199.22
7470,129,87,2025-06-20,1,40.12
7471,277,96,2025-07-23,2,65.11
7472,425,113,2025-06-08,1,440.12
7473,41,43,2025-03-12,1,418.43
7474,251,34,2025-04-19,1,333.49
7475,458,144,2025-02-11,1,183.68
7476,35,20,2025-03-08,1,636.49
7477,278,72,2024-09-06,1,246.7
7478,386,43,2024-09-10,2,418.43
7479,494,19,2025-06-23,1,90.14
7480,476,53,2024-12-25,1,487.84
7481,442,144,2025-06-25,1,183.68
7482,362,144,2025-01-26,1,183.68
7483,87,18,2024-08-25,1,102.42
7484,115,134,2024-11-30,1,524.84
7485,70,88,2025-01-19,1,288.97
7486,291,14,2025-07-05,1,348.48
7487,53,73,2024-09-04,2,488.92
7488,352,57,2024-12-08,1,349.1
7489,191,34,2025-01-20,1,333.49
7490,239,42,2025-01-13,1,19.58
7491,265,118,2024-08-02,2,319.7
7492,330,23,2025-02-03,1,113.32
7493,20,116,2024-12-20,1,105.33
7494,290,94,2025-01-31,1,512.02
7495,45,95,2025-06-06,1,61.73
7496,381,48,2025-06-03,1,478.84
7497,338,51,2024-08-30,1,383.07
7498,406,28,2025-01-22,1,213.35
7499,258,128,2025-02-22,1,384.68
7500,224,140,2024-12-30,1,238.53
7501,108,87,2024-11-03,1,40.12
7502,190,112,2024-09-14,1,332.67
7503,425,13,2025-02-16,1,379.07
7504,319,125,2025-02-04,1,300.73
7505,266,89,2025-04-01,1,211.17
7506,272,70,2024-08-22,2,300.47
7507,160,27,2024-12-12,2,520.9
7508,110,15,2025-02-27,1,206.74
7509,394,35,2025-06-03,1,401.85
7510,400,93,2024-12-18,1,575.84
7511,36,119,2024-09-21,1,524.61
7512,9,85,2025-05-02,1,339.74
7513,449,105,2025-03-30,1,205.64
7514,370,37,2024-11-07,1,226.59
7515,206,11,2024-09-26,1,16.25
7516,431,126,2025-07-04,1,217.72
7517,362,62,2024-11-26,2,26.71
7518,116,90,2024-10-15,1,456.59
7519,369,74,2025-05-12,1,488.38
7520,10,43,2025-03-30,1,418.43
7521,439,142,2024-10-19,3,274.55
7522,36,44,2024-08-17,1,392.03
7523,46,36,2024-09-17,1,91.26
7524,476,69,2025-05-11,1,186.83
7525,133,117,2024-11-25,1,524.45
7526,240,7,2024-12-05,1,303.12
7527,190,86,2025-01-08,3,118.49
7528,72,103,2025-03-12,1,296.39
7529,395,64,2024-08-15,1,312.23
7530,126,70,2025-05-04,1,300.47
7531,194,150,2024-09-07,1,468.27
7532,229,46,2025-01-01,1,429.28
7533,383,137,2024-12-26,1,63.66
7534,132,144,2024-12-03,1,183.68
7535,395,7,2025-06-10,1,303.12
7536,115,145,2024-12-13,3,81.94
7537,10,101,2025-05-12,1,15.78
7538,168,142,2025-03-21,2,274.55
7539,397,131,2025-06-18,1,625.36
7540,418,73,2024-08-19,2,488.92
7541,4,94,2025-06-25,1,512.02
7542,296,102,2024-11-23,1,582.99
7543,275,83,2024-11-22,1,296.51
7544,225,14,2024-11-25,1,348.48
7545,355,148,2025-07-08,1,543.51
7546,424,11,2024-11-22,1,16.25
7547,57,45,2025-03-16,2,53.21
7548,225,23,2024-12-01,1,113.32
7549,330,109,2024-08-08,1,482.64
7550,147,66,2024-12-21,1,198.33
7551,334,102,2025-07-20,1,582.99
7552,114,82,2024-10-18,1,283.53
7553,166,84,2025-05-06,1,338.34
7554,489,123,2025-02-10,2,79.03
7555,176,84,2025-03-04,1,338.34
7556,362,20,2024-11-28,1,636.49
7557,128,14,2024-12-18,1,348.48
7558,464,29,2024-08-23,1,58.54
7559,78,135,2025-01-10,2,416.04
7560,492,141,2025-03-01,1,489.58
7561,278,41,2024-11-23,1,189.78
7562,165,108,2025-05-14,1,182.24
7563,413,10,2024-08-30,1,394.66
7564,152,35,2024-11-21,1,401.85
7565,266,9,2025-04-20,1,719.54
7566,483,144,2025-02-20,1,183.68
7567,342,70,2025-01-02,1,300.47
7568,326,33,2024-11-01,1,121.24
7569,449,98,2025-07-12,1,81.7
7570,486,150,2024-10-29,1,468.27
7571,477,137,2025-04-20,1,63.66
7572,244,110,2024-08-17,1,152.47
7573,77,6,2025-01-05,1,120.34
7574,457,143,2025-01-17,1,385.7
7575,194,10,2025-01-09,1,394.66
7576,49,85,2025-02-13,1,339.74
7577,247,32,2025-02-10,2,294.11
7578,324,109,2024-12-21,1,482.64
7579,312,97,2025-03-20,1,24.03
7580,215,145,2024-11-18,1,96.4
7581,106,93,2024-12-28,1,575.84
7582,194,11,2024-11-22,1,16.25
7583,202,20,2024-10-11,1,636.49
7584,444,28,2024-11-24,1,213.35
7585,242,12,2024-10-11,1,261.78
7586,191,3,2025-02-17,1,217.96
7587,175,120,2024-09-16,1,556.25
7588,383,1,2024-09-20,1,335.74
7589,22,148,2024-10-20,1,543.51
7590,327,124,2024-10-07,1,209.47
7591,266,121,2024-09-14,1,538.87
7592,274,48,2025-05-30,1,383.07
7593,434,64,2025-02-24,1,312.23
7594,406,82,2024-11-16,1,283.53
7595,343,139,2025-05-28,1,224.44
7596,436,57,2024-08-24,1,349.1
7597,161,74,2025-01-31,1,488.38
7598,298,72,2024-10-17,1,246.7
7599,298,103,2024-08-25,1,296.39
7600,488,69,2024-12-01,1,186.83
7601,58,111,2024-11-17,1,438.69
7602,351,52,2024-11-24,1,225.66
7603,402,150,2025-04-07,1,468.27
7604,488,71,2024-09-01,2,320.91
7605,167,6,2025-06-27,1,120.34
7606,394,140,2025-01-22,1,238.53
7607,106,77,2025-02-09,1,516.83
7608,301,61,2025-01-22,1,131.98
7609,436,95,2025-07-13,1,61.73
7610,468,98,2025-04-10,1,81.7
7611,207,137,2025-02-05,1,63.66
7612,157,101,2025-06-04,1,15.78
7613,9,104,2024-10-13,1,235.06
7614,406,118,2024-12-25,1,319.7
7615,159,19,2024-11-20,1,90.14
7616,305,150,2024-11-28,1,468.27
7617,143,27,2025-03-28,1,520.9
7618,276,122,2024-12-24,1,230.92
7619,80,11,2024-12-27,1,16.25
7620,217,85,2024-12-26,2,339.74
7621,315,121,2025-03-16,1,538.87
7622,70,143,2025-01-28,1,385.7
7623,180,59,2025-04-13,2,122.16
7624,30,60,2025-01-22,1,190.26
7625,117,59,2025-03-03,1,122.16
7626,202,30,2024-10-21,1,442.18
7627,294,137,2025-06-16,1,63.66
7628,484,18,2024-10-07,1,102.42
7629,237,143,2025-07-12,1,385.7
7630,114,30,2024-11-13,1,442.18
7631,353,20,2024-10-09,1,636.49
7632,473,29,2025-05-04,1,58.54
7633,297,31,2024-10-19,1,211.87
7634,364,80,2024-10-10,1,189.8
7635,267,97,2025-06-22,2,24.03
7636,274,37,2024-12-24,2,226.59
7637,305,33,2025-02-05,1,121.24
7638,188,119,2025-04-12,1,524.61
7639,370,15,2024-12-25,1,206.74
7640,321,71,2025-06-07,1,320.91
7641,194,20,2024-08-12,1,636.49
7642,191,21,2024-12-04,2,199.22
7643,436,91,2024-12-04,1,73.18
7644,476,61,2025-07-23,1,131.98
7645,118,141,2024-12-03,1,489.58
7646,469,9,2024-09-07,1,719.54
7647,262,40,2024-12-11,1,480.83
7648,87,70,2024-09-22,1,300.47
7649,470,36,2025-05-11,1,91.26
7650,377,146,2025-04-26,2,343.96
7651,74,23,2024-09-18,2,113.32
7652,266,112,2024-12-19,1,332.67
7653,96,115,2025-01-28,2,281.46
7654,202,8,2025-03-08,1,62.79
7655,232,90,2024-11-03,2,456.59
7656,50,148,2024-11-21,1,543.51
7657,152,67,2025-02-05,1,331.31
7658,251,5,2024-10-13,1,287.24
7659,420,52,2024-12-22,1,225.66
7660,182,63,2025-01-24,1,341.84
7661,240,80,2024-12-06,1,189.8
7662,155,49,2025-02-27,1,77.56
7663,209,24,2025-05-29,1,563.43
7664,407,65,2024-10-24,1,135.17
7665,64,31,2025-05-23,1,211.87
7666,168,24,2024-08-12,1,563.43
7667,442,50,2025-06-17,1,98.91
7668,117,81,2025-05-24,1,261.53
7669,60,83,2025-05-18,1,296.51
7670,31,31,2024-10-31,1,211.87
7671,38,89,2024-11-27,1,211.17
7672,217,146,2025-07-26,1,343.96
7673,35,81,2024-11-19,1,261.53
7674,471,43,2024-12-16,1,418.43
7675,163,83,2024-09-07,1,296.51
7676,324,28,2024-09-26,1,213.35
7677,111,54,2024-08-03,1,349.2
7678,354,40,2024-11-09,1,480.83
7679,326,74,2025-04-10,1,488.38
7680,319,98,2025-07-24,1,81.7
7681,190,27,2025-05-18,1,520.9
7682,156,39,2024-10-10,1,578.5
7683,469,85,2025-04-24,1,339.74
7684,460,4,2025-07-02,1,510.73
7685,132,15,2024-08-13,1,206.74
7686,423,63,2024-10-08,1,341.84
7687,165,23,2024-11-07,1,113.32
7688,125,41,2024-12-17,1,189.78
7689,336,32,2025-03-16,1,294.11
7690,377,3,2024-11-09,2,217.96
7691,425,10,2024-11-21,3,394.66
7692,342,136,2025-04-24,1,82.14
7693,292,143,2024-08-03,1,385.7
7694,194,147,2024-10-17,1,363.91
7695,500,43,2024-10-04,1,418.43
7696,202,98,2024-12-08,1,81.7
7697,38,29,2025-05-06,1,58.54
7698,60,67,2024-11-17,1,331.31
7699,107,114,2025-02-12,1,647.69
